FILE,AR/FA Name,Original_EN_Name,Ottoman/Turkish_Name,TYPE,GeonamesID,Disambiguating_GEO_entities,Country,District,Category_of_Entity,Latitude,Longitude,Comments
Seyahatname-i-Hudud_Baghdad.txt,ماهیدشت,Māhīdasht,Mahî Deşt,PLACE,753,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.26923,46.80316,
Seyahatname-i-Hudud_Baghdad.txt,ماهیدشت,Māhīdasht,Mâhîdeşt,PLACE,753,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.26923,46.80316,
Seyahatname-i-Hudud_Baghdad.txt,أم الروس,Umm ar Rūs,Ümm-ür Reûs,PLACE,1811,Found in geonames w/certainty,Iraq,Al Anbar,"stream, lake, ...",35.65494,41.3662,
Seyahatname-i-Hudud_Baghdad.txt,أم الروس,Umm ar Rūs,Ümm-ür rüûs,PLACE,1811,Found in geonames w/certainty,Iraq,Al Anbar,"stream, lake, ...",35.65494,41.3662,
Seyahatname-i-Hudud_Baghdad.txt,تيلكو,Tīlakūh,Tîlekû nâhiyesi,PLACE,3657,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.5014,47.50907,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,گلیان,Gelīyān,Geylân,PLACE,4346,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",35.0035,46.7176,
Seyahatname-i-Hudud_Baghdad.txt,سَرچَم,Sarcham,Serçem nâhiyesi,PLACE,5989,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.78333,46.05,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,ایوان,Eyvān,Eyvân,PLACE,6111,Found in geonames w/certainty,Iran,Ilam Province,"parks,area, ...",33.93743,45.87057,
Seyahatname-i-Hudud_Baghdad.txt,آسِمان آباد,Āsemānābād,Asümân-Abâd,PLACE,6172,Found in geonames w/certainty,Iran,Ilam Province,"city, village,...",33.9,46.41667,
Seyahatname-i-Hudud_Baghdad.txt,آسِمان آباد,Āsemānābād,Asümân-âbad,PLACE,6172,Found in geonames w/certainty,Iran,Ilam Province,"city, village,...",33.9,46.41667,
Seyahatname-i-Hudud_Baghdad.txt,حاوی,Ḩāvī,Hâve,PLACE,9384,Found in geonames w/certainty,Iran,Ilam Province,"city, village,...",32.21418,47.65049,
Seyahatname-i-Hudud_Baghdad.txt,مَنشيد,Manshīd,Manşit,PLACE,9401,Found in geonames w/certainty,Iran,Ilam Province,"city, village,...",32.31667,47.85,
Seyahatname-i-Hudud_Baghdad.txt,بوستان,Būstān,Bustân,PLACE,15155,Found in geonames w/certainty,Iran,Chaharmahal and Bakhtiari,"city, village,...",31.76018,50.39116,
Seyahatname-i-Hudud_Baghdad.txt,پيسکوه,Kūh-e Pīskūh,Pîş-i Kûh,PLACE,15886,Found in geonames w/certainty,Iran,Isfahan,"mountain,hill,rock,...",34.02382,54.30031,
Seyahatname-i-Hudud_Baghdad.txt,پيسکوه,Kūh-e Pīskūh,Pîş-Kûh,PLACE,15886,Found in geonames w/certainty,Iran,Isfahan,"mountain,hill,rock,...",34.02382,54.30031,
Seyahatname-i-Hudud_Baghdad.txt,پيسکوه,Kūh-e Pīskūh,Pîş-kûh,PLACE,15886,Found in geonames w/certainty,Iran,Isfahan,"mountain,hill,rock,...",34.02382,54.30031,
Seyahatname-i-Hudud_Baghdad.txt,"هم نشین,هَمنِشين",Ham Neshīn,Hayme-nişîn,PLACE,17097,Found in geonames w/certainty,Iran,East Azerbaijan,"city, village,...",39.0354,46.9449,
Seyahatname-i-Hudud_Baghdad.txt,بَيات,Bayāt,Beyât,PLACE,18642,Found in geonames w/certainty,Iran,East Azerbaijan,"city, village,...",37.4,46.13333,
Seyahatname-i-Hudud_Baghdad.txt,بَيات,Bayāt,Beyât,PLACE,18642,Found in geonames w/certainty,Iran,East Azerbaijan,"city, village,...",37.4,46.13333,
Seyahatname-i-Hudud_Baghdad.txt,بَيات,Bayāt,Beyât,PLACE,18642,Found in geonames w/certainty,Iran,East Azerbaijan,"city, village,...",37.4,46.13333,
Seyahatname-i-Hudud_Baghdad.txt,چشمه سفید,Cheshmeh Sefīd,Çeşm-i Sefîd karyesi,PLACE,24053,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.2803,47.0105,
Seyahatname-i-Hudud_Baghdad.txt,کوه دراز,Kūh-e Derāz,Bâz-i Dirâz dağları,PLACE,24608,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.2875,47.4493,
Seyahatname-i-Hudud_Baghdad.txt,سرتنگ,Sartang,Karye-i Sertenk-Bâlâ,PLACE,25110,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.3769,46.2697,
Seyahatname-i-Hudud_Baghdad.txt,سرتنگ,Sartang,Karye-i Sertenk-Pâyîn,PLACE,25110,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.3769,46.2697,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Derne,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Derne,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Derne,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Derne,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Derne,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,درنه,Darneh,Nefs-i Derne nâhiyesi,PLACE,25233,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.7901,46.1694,
Seyahatname-i-Hudud_Baghdad.txt,حریر,Ḩarīr,Harîr karyesi,PLACE,25295,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.31221,46.20019,
Seyahatname-i-Hudud_Baghdad.txt,,Sanjāb,Sencâbî,PLACE,25377,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",34.5,45.63333,
Seyahatname-i-Hudud_Baghdad.txt,,Kānī Rash,Kânî-reş karyesi,PLACE,25510,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.49583,45.96278,
Seyahatname-i-Hudud_Baghdad.txt,,Kānī Rash,Kânîreş,PLACE,25510,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.49583,45.96278,
Seyahatname-i-Hudud_Baghdad.txt,,Kānī Rash,Kânîreş karyesi,PLACE,25510,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.49583,45.96278,
Seyahatname-i-Hudud_Baghdad.txt,,Kānī Rash,Kânîreş karyesi,PLACE,25510,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.49583,45.96278,
Seyahatname-i-Hudud_Baghdad.txt,چکيران,Chakīrān,Cekîrân nâhiyesi,PLACE,25531,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",34.7318,45.8314,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Bân Dâlhû,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dalhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,کوه دالاهو,Kūh-e Dālāhū,Dâlhû dağı,PLACE,25596,Found in geonames w/certainty,Iran,Kermānshāh,"mountain,hill,rock,...",34.57563,45.93808,
Seyahatname-i-Hudud_Baghdad.txt,دالاهو,Dālāhū,Dâlehû,PLACE,25598,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",34.43702,46.22629,
Seyahatname-i-Hudud_Baghdad.txt,ریسانی,Rīsanī,Karye-i Risânî,PLACE,25765,Found in geonames w/certainty,Iran,Kermānshāh,"city, village,...",34.3711,46.2126,
Seyahatname-i-Hudud_Baghdad.txt,میدان,Meydān,Meydân,PLACE,26635,Found in geonames w/certainty,Iran,Kordestān,"city, village,...",36.24653,47.3366,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,مَنصوری,Manşūrī,Mansûrî,PLACE,27618,Found in geonames w/certainty,Iran,Kermānshāh,"parks,area, ...",33.9,46.53333,
Seyahatname-i-Hudud_Baghdad.txt,ده نشین,Deh Neshīn,Dih-nişîn,PLACE,33321,Found in geonames w/certainty,Iran,Isfahan,"city, village,...",32.82278,50.07611,
Seyahatname-i-Hudud_Baghdad.txt,ده چنار,Deh Chenār,Deh Çenâr,PLACE,35294,Found in geonames w/certainty,Iran,Kerman,"city, village,...",30.83811,56.53071,
Seyahatname-i-Hudud_Baghdad.txt,دورج,Dowraj,Düveyrîc,PLACE,38523,Found in geonames w/certainty,Iran,Chaharmahal and Bakhtiari,"city, village,...",31.20155,51.03786,
Seyahatname-i-Hudud_Baghdad.txt,دورج,Dowraj,Düveyrîc,PLACE,38523,Found in geonames w/certainty,Iran,Chaharmahal and Bakhtiari,"city, village,...",31.20155,51.03786,
Seyahatname-i Hudud_Basra,محولّه,Moḩavvaleh,el-Muhavvele,PLACE,44968,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.48325,48.14527,
Seyahatname-i Hudud_Basra,مسلاوی,Maslāvī,Muslâvî,PLACE,44987,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.46787,48.13991,
Seyahatname-i Hudud_Basra,جدیده,Jodeydeh,el-Cedîd,PLACE,45014,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.4531,48.1472,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Kazâ-i Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i-Hudud_Baghdad.txt,دارتاك,Dārtāk,Nefs-i Dertenk,PLACE,47332,Found in geonames w/certainty,Iran,Kohgiluyeh and Boyer-Ahmad,"city, village,...",30.73333,51.51667,
Seyahatname-i Hudud_Basra,سوینح,Soveyneḩ,el-Süveynîh,PLACE,66537,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.38361,48.24968,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbile,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbite,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbite,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbite,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbite,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbite,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâbiyle,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,سابلِه,Sābleh,Sâble,PLACE,66928,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.5,48.3,
Seyahatname-i Hudud_Basra,كوت العَبيد,Kūt ol ‘Abīd,Kûtü'l-Abd,PLACE,67689,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.69056,48.34444,
Seyahatname-i Hudud_Basra,كوت العَبيد,Kūt ol ‘Abīd,Kûtü'l-Abd,PLACE,67689,Found in geonames w/certainty,Iran,Khuzestan,"city, village,...",30.69056,48.34444,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
Seyahatname-i Hudud_Basra,البصرة,Basra,Basra,PLACE,89341,Found in geonames w/certainty,Iraq,Basra,"country, state, region,...",30.41667,47.41667,
